	reply_settings	created_at	lang	conversation_id	author_id	text	edit_history_tweet_ids	id	referenced_tweets	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id
334	everyone	2023-03-09T03:20:01.000Z	en	1633668939120082944	114259968	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633668939120082944']	1633668939120082944	[{'type': 'retweeted', 'id': '1633621571205050369'}]	705	0	0	0	0		
335	everyone	2023-03-09T03:20:01.000Z	en	1633668937387847682	1897239480	#maga #gop @SpeakerMcCarthy is a traitor to America, prove otherwise.	['1633668937387847682']	1633668937387847682		0	0	0	0	1		
336	everyone	2023-03-09T03:20:01.000Z	en	1633648242595360771	1348453188148477953	"@NewsNation @ChrisCuomo @BillOReilly The Dominion vs. Fox court documents are the gift that just keeps giving and the Trump-MAGA crowd and Fox Viewers worst nightmare. 

Exposing Fox hypocrisy and outright lies makes cowards of them all. The Fox Trump MAGA Crowd are just running from the truth."	['1633668936800829440']	1633668936800829440	[{'type': 'replied_to', 'id': '1633648242595360771'}]	0	0	0	0	3	1217198127591186437	
337	everyone	2023-03-09T03:20:01.000Z	en	1633668936028897281	1491908776919650305	RT @StormyBotK: You are just foul @Liz_Chaney. You got spanked big time in your election, that should have been your hint, that NO ONE want…	['1633668936028897281']	1633668936028897281	[{'type': 'retweeted', 'id': '1633560491107962880'}]	162	0	0	0	0		
338	everyone	2023-03-09T03:20:00.000Z	en	1633668935118626818	1514618777563922434	RT @mtgreenee: DOJ and Democrats used J6 to target and persecute MAGA Americans. Plain &amp; simple. And while J6 defendants are still persecut…	['1633668935118626818']	1633668935118626818	[{'type': 'retweeted', 'id': '1633106180032610306'}]	7151	0	0	0	0		
339	everyone	2023-03-09T03:19:59.000Z	en	1633668930341330944	144668938	RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…	['1633668930341330944']	1633668930341330944	[{'type': 'retweeted', 'id': '1633600197602476033'}]	796	0	0	0	0		
340	everyone	2023-03-09T03:19:59.000Z	en	1633668928982646785	1586153818718625793	RT @Docziggy: MAGA science classes are going fetchingly!! https://t.co/7RP1qBcbZH	['1633668928982646785']	1633668928982646785	[{'type': 'retweeted', 'id': '1633626273741152256'}]	17	0	0	0	0		
341	everyone	2023-03-09T03:19:58.000Z	en	1633668925601742848	142818539	"RT @TomthunkitsMind: Whelp there you have it, folks, right from the horse's mouth. McCarthy says yes ""George Santos"" will be seated on comm…"	['1633668925601742848']	1633668925601742848	[{'type': 'retweeted', 'id': '1633556266659516416'}]	15	0	0	0	0		
342	everyone	2023-03-09T03:19:57.000Z	en	1633668921030213633	845995872752099329	RT @joncoopertweets: Follow @TrendingLiberal for the full story on the very troubled story on what this guy is accused of – and more excell…	['1633668921030213633']	1633668921030213633	[{'type': 'retweeted', 'id': '1633667930721521665'}]	5	0	0	0	0		
343	everyone	2023-03-09T03:19:57.000Z	en	1633668919809437698	553886245	RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi	['1633668919809437698']	1633668919809437698	[{'type': 'retweeted', 'id': '1633621571205050369'}]	705	0	0	0	0		
344	everyone	2023-03-09T03:19:55.000Z	en	1633535918047911954	1529092029476532230	@LangmanVince Why do u maga guys all look the same? Genetics?	['1633668913111379968']	1633668913111379968	[{'type': 'replied_to', 'id': '1633535918047911954'}]	0	0	0	0	3	1026576700610621441	
345	everyone	2023-03-09T03:19:55.000Z	en	1633668911722840064	1242260942584348672	"RT @viccan1: @thejackhopkins I disarmed an -anticipated- maga knee-jerk vitriol response by STARTING a conversation (quietly) with

""What d…"	['1633668911722840064']	1633668911722840064	[{'type': 'retweeted', 'id': '1633639328365572102'}]	2	0	0	0	0		
346	everyone	2023-03-09T03:19:54.000Z	en	1633570962678398976	35790479	@Hil1Bil1y @JackLombardi @krassenstein DEMS ALWAYS GO TO RACE. MAGA IS NOT ABOUT RACE.....IT'S ABOUT FINANCIAL FREEDOM. DURING THE INDUSTRIAL REVOLUTION, THE US WAS UNSTOPPABLE. BESIDES....WERE YOU EVER A SLAVE..? NOPE. JUST AN UNEDUCATED DUMMY.	['1633668910250598400']	1633668910250598400	[{'type': 'replied_to', 'id': '1633667413479768067'}]	0	0	0	0	0	270822794	
347	everyone	2023-03-09T03:19:54.000Z	en	1633548683542249473	1359670842192515072	@POTUS @CapitolPolice Trump 22024!!! MAGA!!	['1633668909663506432']	1633668909663506432	[{'type': 'replied_to', 'id': '1633548683542249473'}]	0	0	0	0	1	1349149096909668363	
348	everyone	2023-03-09T03:19:54.000Z	en	1633609659146747906	1607023114679902208	"@RepJeffries Awww.

What about the Extreme ULTRA MEGA MAGA Republican women, @RepJeffries? 

What is a woman, anyway?"	['1633668909239881729']	1633668909239881729	[{'type': 'replied_to', 'id': '1633609659146747906'}]	0	0	0	0	1	467823431	
349	everyone	2023-03-09T03:19:53.000Z	en	1633594856424480769	185809671	@AvG545467832 @fansbabyboy @ZachSkellington @mmpadellan The narrative that a bunch of MAGA supporting individuals attempted to overthrow a lawfully won election?  That narrative?  Or did I not drink the same Koo-Aid?	['1633668905104207875']	1633668905104207875	[{'type': 'replied_to', 'id': '1633664532542365698'}]	0	1	0	0	2	1433513916034912259	
350	everyone	2023-03-09T03:19:53.000Z	en	1633668904647106560	1520282874682957824	"RT @Antman0528: Tweet about Ray Epps, a supposed ""MAGA Republican"", and you'll get attacked by the Liberals on here defending him. I think…"	['1633668904647106560']	1633668904647106560	[{'type': 'retweeted', 'id': '1633447606146744327'}]	143	0	0	0	0		
351	everyone	2023-03-09T03:19:53.000Z	en	1633668902440914944	864187621144244228	RT @LiamHardd: @EdKrassen The funny part is how they said first “oh it was ANTIFA who stormed the capitol making it look like MAGA people”,…	['1633668902440914944']	1633668902440914944	[{'type': 'retweeted', 'id': '1633550330289090560'}]	16	0	0	0	0		
352	everyone	2023-03-09T03:19:52.000Z	en	1633668901132279812	823759597571809280	"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"	['1633668901132279812']	1633668901132279812	[{'type': 'retweeted', 'id': '1633545031121350656'}]	1379	0	0	0	0		
353	everyone	2023-03-09T03:19:52.000Z	en	1633668898171109376	124903177	RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…	['1633668898171109376']	1633668898171109376	[{'type': 'retweeted', 'id': '1633546143337680897'}]	2620	0	0	0	0		
354	everyone	2023-03-09T03:19:51.000Z	en	1633668897462272000	462174059	A idiot like you reporting the same even. Maga Nazis stormed the ship, executing all in sight. Then, &amp; only then did they segregate the Jews,pitching them overboard whilst hoisting beers. Then they started on the “colored”feeding them like bait to the sharks. Fuck off asshole! https://t.co/n6sL6XVuzM	['1633668897462272000']	1633668897462272000	[{'type': 'quoted', 'id': '1633513085456588808'}]	0	0	0	0	1		
355	everyone	2023-03-09T03:19:51.000Z	en	1633668895566450689	868960414708772865	RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…	['1633668895566450689']	1633668895566450689	[{'type': 'retweeted', 'id': '1633610944302714881'}]	464	0	0	0	0		
356	everyone	2023-03-09T03:19:51.000Z	en	1633668894123499525	1241363173481025537	RT @DarkWebWarrior: Its now 3 months into the year &amp; as expected  MAGA Qnut Greene and her Fellow Sedition Caucaus Qnuts have done absolute…	['1633668894123499525']	1633668894123499525	[{'type': 'retweeted', 'id': '1633657415466975233'}]	11	0	0	0	0		
357	everyone	2023-03-09T03:19:50.000Z	en	1633668893037273090	1598679355772862471	"RT @JackMedia7: Ever noticed women who support #Trump are always happy and smiling?
Just sayin. Have you noticed?
#MAGA #trumpgirls
#womenf…"	['1633668893037273090']	1633668893037273090	[{'type': 'retweeted', 'id': '1633656261261643779'}]	17	0	0	0	0		
358	everyone	2023-03-09T03:19:48.000Z	en	1633635097336500224	1519132288520400896	@Lisahudsonchow7 @GreyLady45 @LegendConductrs @AGuyOnTw_tter @thejavawitch @Ilegvm @827js @Steveadams76 @NancyMar2022 @V_Hawtmess1 @JimGagnon6 @bdonesem @InjunJoe2726 @FishermanWords @smrose29 @CoVet_81 @TheRebeluniter @UnionPatriot369 @TJDOGMANR2 ~MAGA~We The People~Followers of Jesus Christ Our Lord &amp; Saviour~American Patriotic Nationalist ~ Donald J Trump ~Marjorie Taylor Greene~ Lauren Boebert ~Kristi Noem ~Mayra Flores~Sen. Marsha Blackburn~ https://t.co/VKqJsNAsHT	['1633668884497850369']	1633668884497850369	[{'type': 'replied_to', 'id': '1633649088787894278'}]	0	0	0	0	0	822504009323970561	
359	everyone	2023-03-09T03:19:48.000Z	en	1633668882304229377	942255187401383936	Science-based #CDC #CDC7words #BannedWords #Orwell #doubleplusgoodspeak #MAGA #TrumpHasDementia	['1633668882304229377']	1633668882304229377		0	0	0	0	0		
360	everyone	2023-03-09T03:19:48.000Z	en	1633668881582546947	1264672363624517635	RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…	['1633668881582546947']	1633668881582546947	[{'type': 'retweeted', 'id': '1633569264488820736'}]	758	0	0	0	0		
361	everyone	2023-03-09T03:19:47.000Z	en	1633668880089358338	1493329055273259010	RT @krassenstein: I want to add that I do respect Hogan's past outspokeness about Trump and MAGA, and understand this is a personal decisio…	['1633668880089358338']	1633668880089358338	[{'type': 'retweeted', 'id': '1632439692208623617'}]	21	0	0	0	0		
362	everyone	2023-03-09T03:19:47.000Z	en	1633668878671794178	1600912707670216729	"RT @RealJohnSandor: Tonight on his Newsmax show, Greg Kelly is defending @TuckerCarlson and showing the new video footage. 

#AmericaFirst…"	['1633668878671794178']	1633668878671794178	[{'type': 'retweeted', 'id': '1633667321234350080'}]	2	0	0	0	0		
363	everyone	2023-03-09T03:19:46.000Z	en	1633118430256611331	1514061686596116492	@ttlaurent @carolinagirl_45 I call the Law Citizens United the White Trash with Money Law. It needs to go but the Conservative Media Audience MAGA’s &amp; Tea Party Supports it. https://t.co/RQst9UBWws	['1633668876322971648']	1633668876322971648	[{'type': 'replied_to', 'id': '1633435911919742979'}]	0	0	0	0	2	1240326330	
364	everyone	2023-03-09T03:19:45.000Z	en	1633534991274475521	1314765631867084800	@RealTJWhite @KingCujo @MarcVegan @elonmusk @SenSchumer There is only a very small % of the population, voting electorate that buys into Tucker, Elon, Trump , MAGA lies. Etc. that’s why u all keep losing. 2024 is gonna be so bad for u guys. https://t.co/oVmqDFpU2I	['1633668871357104128']	1633668871357104128	[{'type': 'quoted', 'id': '1633156335566028801'}, {'type': 'replied_to', 'id': '1633663856823226376'}]	0	0	0	0	2	1420218435443822592	
365	everyone	2023-03-09T03:19:45.000Z	en	1633668868622397440	838049271697944576	RT @OccupyDemocrats: BREAKING: Speaker Kevin McCarthy spits in the face of Ukraine's heroic President Zelensky by refusing his invitation t…	['1633668868622397440']	1633668868622397440	[{'type': 'retweeted', 'id': '1633569264488820736'}]	758	0	0	0	0		
366	everyone	2023-03-09T03:19:42.000Z	en	1633668858367348736	511122750	RT @Rabbithole45: @LibFails Why do they feel so threatened by these videos??? Because they know the FAKE Video they Put out isn’t supported…	['1633668858367348736']	1633668858367348736	[{'type': 'retweeted', 'id': '1633637438064082944'}]	3	0	0	0	0		
367	everyone	2023-03-09T03:19:42.000Z	en	1633668856009961479	1137872047693094914	RT @AnthonyResists: Ok Magats .  Can you admit now since Fox and Tucker Admitted what a disaster the last 4 years have been ? #maga #MAGA #…	['1633668856009961479']	1633668856009961479	[{'type': 'retweeted', 'id': '1633624793462489089'}]	26	0	0	0	0		
368	everyone	2023-03-09T03:19:40.000Z	en	1633668849865244673	1589108981934559234	RT @AlaskaPatriot1: Attention all Patriots🌹❤️ @thejavawitch ❤️🌹is closing in on the 15,000 Followers milestone! Let’s unite to give her a l…	['1633668849865244673']	1633668849865244673	[{'type': 'retweeted', 'id': '1633663612685254657'}]	29	0	0	0	0		
369	everyone	2023-03-09T03:19:39.000Z	en	1633668846816055296	609718270	"Colorado censured Jenna Ellis @JennaEllisEsq after she admits to lying about the 2020 election. But she's still a GOP star &amp; the MAGA still believe the #BigLie #GOPLiesAboutEverything
#GOPSeditiousTraitors https://t.co/8SEUpuiFQY"	['1633668846816055296']	1633668846816055296		0	1	0	0	6		
370	everyone	2023-03-09T03:19:39.000Z	en	1633604027610017793	1587802954064572416	"@ChuckCallesto ANTIFA is the ARMY of the DemoncRATS, that's why when they burn down a Police station, or burn a Cop car, they get off with by a  ""sympathetic judge"", who says they are ""Mostly peaceful Protestors"", while J6 protestors go to jail for years !  Get the picture ? 
MAGA !"	['1633668846795243520']	1633668846795243520	[{'type': 'replied_to', 'id': '1633604027610017793'}]	0	0	0	0	0	4765364386	
371	everyone	2023-03-09T03:19:39.000Z	en	1633668844538544128	1210329860238925824	"RT @christo28213184: @gop @SenateGOP @HouseGOP This is what principled conservatism looks &amp; sounds like. 
#PrinciplesFirst #MAGA"	['1633668844538544128']	1633668844538544128	[{'type': 'retweeted', 'id': '1633584033396412421'}]	6	0	0	0	0		
372	everyone	2023-03-09T03:19:39.000Z	en	1633668844429426690	514714179	RT @ILoveMyDogs2023: Fuck. I'm done arguing with all these MAGA morons. See a few seconds of video of people just mulling around in the Rot…	['1633668844429426690']	1633668844429426690	[{'type': 'retweeted', 'id': '1633635507417780224'}]	8	0	0	0	0		
373	everyone	2023-03-09T03:19:38.000Z	en	1633668841946374144	378984740	RT @davidmweissman: President Zelinskyy gives the Republican Party transparency by giving McCarthy an invite to Ukraine. Russian asset reje…	['1633668841946374144']	1633668841946374144	[{'type': 'retweeted', 'id': '1633664248235655170'}]	24	0	0	0	0		
374	everyone	2023-03-09T03:19:38.000Z	en	1633668840763817984	833160635269672960	"RT @nav1n0x: So I finally wrote an article on Medium. This article is about my recent SQL Injection found in a maga retail outlet.

How I g…"	['1633668840763817984']	1633668840763817984	[{'type': 'retweeted', 'id': '1633555308264972289'}]	54	0	0	0	0		
375	everyone	2023-03-09T03:19:38.000Z	en	1633668840503615489	823957830	RT @RepTroyNehls: United States Capitol Police Lieutenant Tarik Johnson was wearing a MAGA hat and shouting into a bullhorn on January 6 to…	['1633668840503615489']	1633668840503615489	[{'type': 'retweeted', 'id': '1633277681000230912'}]	3021	0	0	0	0		
376	everyone	2023-03-09T03:19:37.000Z	en	1633668837328519168	822504009323970561	RT @TrueTruthToday: @BasedSolutions1 If they were BLM or Antifa, Garland would defend their right to free speech protest. Since they're MAG…	['1633668837328519168']	1633668837328519168	[{'type': 'retweeted', 'id': '1633312985635516417'}]	149	0	0	0	0		
377	everyone	2023-03-09T03:19:37.000Z	en	1633664097580625920	1573455097077563400	@joncoopertweets Are we surprised by another MAGA maniac	['1633668836632264704']	1633668836632264704	[{'type': 'replied_to', 'id': '1633664097580625920'}]	0	0	0	0	3	27493883	
378	everyone	2023-03-09T03:19:37.000Z	en	1633668835399155715	1601228978135629826	RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…	['1633668835399155715']	1633668835399155715	[{'type': 'retweeted', 'id': '1633517809958531072'}]	1382	0	0	0	0		
379	everyone	2023-03-09T03:19:36.000Z	en	1633668258489421832	2948879821	@RonFilipkowski That'll do wonders for swing voters who already have a low tolerance for MAGA bull.	['1633668834526904320']	1633668834526904320	[{'type': 'replied_to', 'id': '1633668258489421832'}]	0	0	4	0	98	1298372735383605249	
380	everyone	2023-03-09T03:19:36.000Z	en	1633668832408780800	1117897007861886976	RT @TheUSASingers: Tucker Carlson, Donald Trump, &amp; the MAGA cult would like us to believe this is a video of peaceful tourists, and somehow…	['1633668832408780800']	1633668832408780800	[{'type': 'retweeted', 'id': '1633466876268527617'}]	1393	0	0	0	0		
381	everyone	2023-03-09T03:19:35.000Z	en	1633485960192176129	1464665491469914120	@macroliter Remember, the MAGA Party always wants to be angry with someone.	['1633668829816705024']	1633668829816705024	[{'type': 'replied_to', 'id': '1633485960192176129'}]	0	0	0	0	2	999100031239118853	
