|reply_settings|id|lang|text|conversation_id|author_id|referenced_tweets|edit_history_tweet_ids|created_at|public_metrics.retweet_count|public_metrics.reply_count|public_metrics.like_count|public_metrics.quote_count|public_metrics.impression_count|in_reply_to_user_id|geo.place_id
79|everyone|1633648241005719553|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633648241005719553|1586037575814356993|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633648241005719553']|2023-03-09T01:57:47.000Z|498|0|0|0|0||
80|everyone|1633648232009179136|en|ey maga-upcat 🥰🥰|1633648232009179136|1565305228978954240||['1633648232009179136']|2023-03-09T01:57:44.000Z|0|1|0|0|0||
81|everyone|1633648226761842688|en|RT @washingtonpost: Sen. J.D. Vance (R-Ohio) campaigned as a MAGA brawler just a few months ago. But on Tuesday, he stood in front of his R…|1633648226761842688|466126646|[{'type': 'retweeted', 'id': '1633641013708492800'}]|['1633648226761842688']|2023-03-09T01:57:43.000Z|39|0|0|0|0||
82|everyone|1633648226279600128|en|@EdKrassen Yet there were thousands shouting at those committing violence that those people WERENT MAGA. and they didn't leave. No one was scared until Capitol cops started throwing tear gas. #FalseFlag|1633453698209792000|1577806261671890945|[{'type': 'replied_to', 'id': '1633453698209792000'}]|['1633648226279600128']|2023-03-09T01:57:43.000Z|0|0|0|0|0|132339474|
83|everyone|1633648221829431298|en|"RT @covie_93: I thought Schlapp said he was being smeared by the left. How is that possible when this guy is as MAGA as they come??

GOP op…"|1633648221829431298|851193763435335681|[{'type': 'retweeted', 'id': '1633623128155848707'}]|['1633648221829431298']|2023-03-09T01:57:42.000Z|16|0|0|0|0||
84|everyone|1633648218612301825|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633648218612301825|1205652272820166666|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633648218612301825']|2023-03-09T01:57:41.000Z|596|0|0|0|0||
85|everyone|1633648207615123460|en|RT @wolfpack3423: @elijah_j_rossi Exactly. Did you see those idiots attack the capital police? Smash windows and climb through? Chant hang…|1633648207615123460|774363316936253441|[{'type': 'retweeted', 'id': '1633645265088565249'}]|['1633648207615123460']|2023-03-09T01:57:39.000Z|1|0|0|0|0||
86|everyone|1633648205953916929|en|RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…|1633648205953916929|1281303947857113088|[{'type': 'retweeted', 'id': '1633610944302714881'}]|['1633648205953916929']|2023-03-09T01:57:38.000Z|389|0|0|0|0||
87|everyone|1633648203253051392|en|@GOP @PatrickMcHenry You are SO pathetic. Inflation accelerates because big businesses are price gouging to make money. These are the same big companies that MAGA morons try to keep not having to pay taxes.|1633521026767413248|1587901779605278720|[{'type': 'replied_to', 'id': '1633521026767413248'}]|['1633648203253051392']|2023-03-09T01:57:38.000Z|0|0|0|0|1|11134252|
88|everyone|1633648202057490434|en|"@catturd2 Ah, but you show the maga a heavily edited video, and they roll over like bitc......  
Lol, you don't even have to show a video. https://t.co/mGbr6Lghjh"|1633464874973159424|1358149488200794112|[{'type': 'replied_to', 'id': '1633464874973159424'}]|['1633648202057490434']|2023-03-09T01:57:37.000Z|0|0|0|0|0|1043185714437992449|
89|everyone|1633648196218912769|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633648196218912769|235583939|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633648196218912769']|2023-03-09T01:57:36.000Z|498|0|0|0|0||
90|everyone|1633648195350716416|en|RT @HickmanJkaem13: 🐍I knew it on J6 &amp; bet these Antifa thugs were part of Pelosi's plan &amp; paid by Soros. I  have a video of a physically u…|1633648195350716416|759141444795797505|[{'type': 'retweeted', 'id': '1633639805522178048'}]|['1633648195350716416']|2023-03-09T01:57:36.000Z|5|0|0|0|0||
91|everyone|1633648191215394816|en|@TuataraDude @TuckerCarlson Have you seen the footage of the protesters changing back out of the maga gear into the blue and then telling the camera guy to stop filming. You are the gaslit one sadly.|1633580650153295875|1586067297864626176|[{'type': 'replied_to', 'id': '1633642082299707392'}]|['1633648191215394816']|2023-03-09T01:57:35.000Z|0|0|0|0|2|591175910|
92|everyone|1633648188061102081|en|@TheChadWithrow Do you think Outkick seeks to unify sports fans? Or do you think Outkick has taken a hard turn to the right post-Fox acquisition to get clicks from Team MAGA?|1633612134490730496|236067679|[{'type': 'replied_to', 'id': '1633612134490730496'}]|['1633648188061102081']|2023-03-09T01:57:34.000Z|0|0|0|0|1|249357254|
93|everyone|1633648184890146816|en|RT @OccupyDemocrats: BREAKING: The GOP campaign aide who accused MAGA Republican heavyweight Matt Schlapp of sexual battery comes forward t…|1633648184890146816|33775718|[{'type': 'retweeted', 'id': '1633600197602476033'}]|['1633648184890146816']|2023-03-09T01:57:33.000Z|596|0|0|0|0||
94|everyone|1633648181920636928|en|"@DisrespectedThe Nobody says HATE like a bunch of transphobic MAGA men (who secretly like to dress like women). 
So afraid of your failing masculinity, eh?! 😁😄🤣"|1633597863052693508|717006051|[{'type': 'replied_to', 'id': '1633597863052693508'}]|['1633648181920636928']|2023-03-09T01:57:32.000Z|0|0|0|0|2|1186465203858231297|
95|everyone|1633648177802002433|en|RT @tedlieu: Dear MAGA Folks: Tucker Carlson thinks you are stupid. He tells you one thing but believes the opposite. He is an actor who ro…|1633648177802002433|54045068|[{'type': 'retweeted', 'id': '1633517809958531072'}]|['1633648177802002433']|2023-03-09T01:57:31.000Z|1337|0|0|0|0||
96|everyone|1633648176061186048|en|"RT @tribelaw: Ethics probe? 

How about charging the dude with stealing federal property and making illegal political contributions to MAGA…"|1633648176061186048|1418593225|[{'type': 'retweeted', 'id': '1633545604516151296'}]|['1633648176061186048']|2023-03-09T01:57:31.000Z|835|0|0|0|0||
97|everyone|1633648175956525056|en|RT @RonFilipkowski: While they relentlessly shake down Grandma MAGA for a monthly cut of her social security checks, people like Steve Bann…|1633648175956525056|57992091|[{'type': 'retweeted', 'id': '1633521425372913675'}]|['1633648175956525056']|2023-03-09T01:57:31.000Z|335|0|0|0|0||
98|everyone|1633648171954872321|en|@DineshDSouza Probably all bran new Maga hats first time worn|1633232913654267905|1519061808346288128|[{'type': 'replied_to', 'id': '1633232913654267905'}]|['1633648171954872321']|2023-03-09T01:57:30.000Z|0|0|0|0|0|91882544|
99|everyone|1633648171812372480|en|RT @JLNivlac56: I sure hope Tucker has 1st class security . . . He is telling the truth the real truth. People are scared and desperate. Th…|1633648171812372480|1518968591093313536|[{'type': 'retweeted', 'id': '1633639665730199552'}]|['1633648171812372480']|2023-03-09T01:57:30.000Z|11|0|0|0|0||
100|everyone|1633648169522434050|en|RT @CAPAction: MAGA Republican attacks on our freedom are on the rise. https://t.co/O71lCyJjJg|1633648169522434050|16860135|[{'type': 'retweeted', 'id': '1633647794262249478'}]|['1633648169522434050']|2023-03-09T01:57:29.000Z|4|0|0|0|0||
101|everyone|1633648168599420929|en|"RT @TheRickWilson: They're captives of in the MAGA madhouse they created, just as the GOP is a captive to the base.

Both organizations liv…"|1633648168599420929|1458485787964678154|[{'type': 'retweeted', 'id': '1633530595572842496'}]|['1633648168599420929']|2023-03-09T01:57:29.000Z|151|0|0|0|0||
102|everyone|1633648159716003840|en|"RT @BillKristol: ""McCarthy made an affirmative decision to collaborate with Fox News, even as a lawsuit has exposed how Fox brazenly airs c…"|1633648159716003840|509163189|[{'type': 'retweeted', 'id': '1633635667111473154'}]|['1633648159716003840']|2023-03-09T01:57:27.000Z|100|0|0|0|0||
103|everyone|1633648159036416000|en|RT @TheUSASingers: Tucker Carlson, Donald Trump, &amp; the MAGA cult would like us to believe this is a video of peaceful tourists, and somehow…|1633648159036416000|715498117903175681|[{'type': 'retweeted', 'id': '1633466876268527617'}]|['1633648159036416000']|2023-03-09T01:57:27.000Z|1334|0|0|0|0||
104|everyone|1633648158822604800|en|"@IngrahamAngle The Fox mob of liars - Rupert calls them the trio ! 

Playing to the idea the maga audience is really stupid ."|1633429859270631424|4106514132|[{'type': 'replied_to', 'id': '1633429859270631424'}]|['1633648158822604800']|2023-03-09T01:57:27.000Z|0|0|0|0|1|50769180|
105|everyone|1633648158201839619|en|RT @pointofsucces: While other countries like Germany &amp; Brazil arrest their traitors &amp; treat them accordingly.Not here in the USA. Here the…|1633648158201839619|833916976158224384|[{'type': 'retweeted', 'id': '1633642526694338560'}]|['1633648158201839619']|2023-03-09T01:57:27.000Z|1|0|0|0|0||
106|everyone|1633648157719511041|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633648157719511041|2347140890|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633648157719511041']|2023-03-09T01:57:27.000Z|2300|0|0|0|0||
107|everyone|1633648156431855616|en|"@njdad59 @VigilantFox @sandy06906 Even msm is starting to look into the problems arising from the C-19 vaccine, there are serious issues - maga or not. 
BTW Merck stopped the Aids vaccines years ago, because it wasn’t effective. Doctors are just treating HIV symptoms while still working on a future vaccine."|1633491748893728768|1592609655162896385|[{'type': 'replied_to', 'id': '1633639669886754816'}]|['1633648156431855616']|2023-03-09T01:57:26.000Z|0|0|0|0|2|32512875|
108|everyone|1633648150165553152|en|"RT @mike96779142: Republicans will say anything or use any situation to keep hate and division fermenting in America. 

MAGA Republicans ar…"|1633648150165553152|31897231|[{'type': 'retweeted', 'id': '1633618771804823552'}]|['1633648150165553152']|2023-03-09T01:57:25.000Z|4|0|0|0|0||
109|everyone|1633648148722720768|en|RT @leslibless: Here is Antifa changing their clothes into the ‘MAGA look’ on J6! https://t.co/LKI3QzLUQi|1633648148722720768|2947745075|[{'type': 'retweeted', 'id': '1633621571205050369'}]|['1633648148722720768']|2023-03-09T01:57:25.000Z|498|0|0|0|0||
110|everyone|1633648146097029120|en|@DonLew87 I wish the MAGA crew would open their eyes and ears to this truth about FOX.|1633618245436538881|106104546|[{'type': 'replied_to', 'id': '1633618245436538881'}]|['1633648146097029120']|2023-03-09T01:57:24.000Z|0|0|0|0|1|1237516842303991808|
111|everyone|1633648144566349824|en|RT @RonFilipkowski: Part of the reason why he is failing to draw anyone for his events is right-wingers have figured out he has nothing to…|1633648144566349824|1005899247558856704|[{'type': 'retweeted', 'id': '1633432287059558402'}]|['1633648144566349824']|2023-03-09T01:57:24.000Z|1808|0|0|0|0||
112|everyone|1633648141378486272|en|RT @ImSpeaking13: Who thinks Tucker Carlson needs to shut the fuck up about January 6th? This isn’t edited. It’s MAGA attacking a Capitol P…|1633648141378486272|1281547534901682177|[{'type': 'retweeted', 'id': '1633130476318740480'}]|['1633648141378486272']|2023-03-09T01:57:23.000Z|954|0|0|0|0||
113|everyone|1633648127885418498|en|RT @xAlphaWarriorx: These #NAFO clowns aka Patriot Front aka Feds are a funny bunch. These guys love supporting Ukraine and it’s Azov Nazis…|1633648127885418498|1616492566253273097|[{'type': 'retweeted', 'id': '1633376955637858304'}]|['1633648127885418498']|2023-03-09T01:57:20.000Z|47|0|0|0|0||
114|everyone|1633648125553565696|en|"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"|1633648125553565696|1403773043852210177|[{'type': 'retweeted', 'id': '1633545031121350656'}]|['1633648125553565696']|2023-03-09T01:57:19.000Z|1299|0|0|0|0||
115|everyone|1633648123083128833|en|"RT @Cara_TXZEAL: @mrddmia @TuckerCarlson Riot is overstated also, Mike, IMO.  

Let's ALSO separate Antifa involvement, w/ many who changed…"|1633648123083128833|140638175|[{'type': 'retweeted', 'id': '1633232487034900481'}]|['1633648123083128833']|2023-03-09T01:57:18.000Z|33|0|0|0|0||
116|everyone|1633648122885820416|en|RT @BillyM2k: @WatcherGuru seems like biden can say whatever he wants right now and make claims that “maga wants to take away your medicare…|1633648122885820416|2191490551|[{'type': 'retweeted', 'id': '1633634932894625792'}]|['1633648122885820416']|2023-03-09T01:57:18.000Z|26|0|0|0|0||
117|everyone|1633648117114449920|en|RT @JonathanTurley: The Fox footage raises new questions about the Chansley case and whether the length of his sentence was more about his…|1633648117114449920|4883317635|[{'type': 'retweeted', 'id': '1633444947352330241'}]|['1633648117114449920']|2023-03-09T01:57:17.000Z|431|0|0|0|0||
118|everyone|1633648113926778881|en|"Might as well be real video. 🖕 the #FBI. 🖕 the #CIA. #FJB

🇺🇸MAGA🇺🇸 https://t.co/KGiwqMVTt3"|1633648113926778881|1586148971931639808|[{'type': 'quoted', 'id': '1633632570293329920'}]|['1633648113926778881']|2023-03-09T01:57:16.000Z|0|0|1|0|5||
119|everyone|1633648113385603072|en|"RT @tribelaw: Ethics probe? 

How about charging the dude with stealing federal property and making illegal political contributions to MAGA…"|1633648113385603072|2201248822|[{'type': 'retweeted', 'id': '1633545604516151296'}]|['1633648113385603072']|2023-03-09T01:57:16.000Z|835|0|0|0|0||
120|everyone|1633648111070638080|en|@DaysShsin @EnemyInAState @kayakkim11 Better start “loving” Biden.  Joe plus Democratic House and Senate majorities are America’s only hope to hold the MAGA GOP traitors at bay.|1633623291603701760|1125544244578402306|[{'type': 'replied_to', 'id': '1633635556713459714'}]|['1633648111070638080']|2023-03-09T01:57:16.000Z|0|0|0|0|2|1232531565739032577|
121|everyone|1633648106305896448|en|RT @Lindsae509: J6 was an insurrection.  TFG, MAGA, the GQP, and Fox are all to blame.|1633648106305896448|174987132|[{'type': 'retweeted', 'id': '1633646533970382849'}]|['1633648106305896448']|2023-03-09T01:57:14.000Z|6|0|0|0|0||
122|everyone|1633648105735217153|en|RT @OccupyDemocrats: BREAKING: MAGA Gov. Sarah Huckabee Sanders is set to roll back child labor protections by signing a law to remove the…|1633648105735217153|1700771629|[{'type': 'retweeted', 'id': '1633546143337680897'}]|['1633648105735217153']|2023-03-09T01:57:14.000Z|2300|0|0|0|0||
123|everyone|1633648101989703681|en|"RT @TomthunkitsMind: After burning all their MAGA gear...
https://t.co/TtEikrvESA 04"|1633648101989703681|1495170398408916998|[{'type': 'retweeted', 'id': '1633646136815939585'}]|['1633648101989703681']|2023-03-09T01:57:13.000Z|5|0|0|0|0||
124|everyone|1633648101478072320|en|Why the blue hell have I been getting a LOT of republican politicians and Juanita Broaddrick in my timeline when I follow none of them? Is it @elonmusk promoting his new republican agenda or is it MAGA just dumb enough to fork over the money to him|1633648101478072320|4716565044||['1633648101478072320']|2023-03-09T01:57:13.000Z|0|0|0|0|1||
125|everyone|1633648100458868736|en|@MAGA_Mat45 @CEM_Tweets @MozartsTrump Where were the 3 nights|1630315363807158274|3065778778|[{'type': 'replied_to', 'id': '1633617393984630784'}]|['1633648100458868736']|2023-03-09T01:57:13.000Z|0|0|0|0|1|1564226619098935302|
126|everyone|1633648093257256961|en|RT @ProjectLincoln: “We also agree with what Fox News’s own attorneys and executives have now repeatedly stressed in multiple courts of law…|1633648093257256961|104664862|[{'type': 'retweeted', 'id': '1633610944302714881'}]|['1633648093257256961']|2023-03-09T01:57:11.000Z|389|0|0|0|0||
127|everyone|1633648088190533636|en|"RT @BillKristol: ""McCarthy made an affirmative decision to collaborate with Fox News, even as a lawsuit has exposed how Fox brazenly airs c…"|1633648088190533636|1242414049582858240|[{'type': 'retweeted', 'id': '1633635667111473154'}]|['1633648088190533636']|2023-03-09T01:57:10.000Z|100|0|0|0|0||
128|everyone|1633648088010362880|en|"RT @grouchyycouch: @Justin_G0rd0n Hi there! 

I’m just stopping by to break it down for the @Justin_G0rd0n and any other Blue-MAGA Libs tha…"|1633648088010362880|1519399172012609536|[{'type': 'retweeted', 'id': '1633622471562907650'}]|['1633648088010362880']|2023-03-09T01:57:10.000Z|1|0|0|0|0||
129|everyone|1633648086353592325|en|@tedlieu LOL. Ted Lieu worried about MAGA voters is priceless. He got the memo!!!|1633517809958531072|75123607|[{'type': 'replied_to', 'id': '1633517809958531072'}]|['1633648086353592325']|2023-03-09T01:57:10.000Z|0|0|0|0|0|21059255|
130|everyone|1633648085476823040|en|"RT @LisaJoh61770094: #TRUMP#HESMYPRESIDENT!!
#MAGA 🔥💥🔥💥🔥💥🔥💥🔥 https://t.co/hRqbOnlmCI"|1633648085476823040|1531393176312889349|[{'type': 'retweeted', 'id': '1633642558134910976'}]|['1633648085476823040']|2023-03-09T01:57:09.000Z|8|0|0|0|0||
131|everyone|1633648085355118595|en|"RT @benwikler: 🚨 RED ALERT: A MAGA PAC just reserved $3.2 million in TV ads for the April 4 Wisconsin Supreme Court race.

For the next two…"|1633648085355118595|1513580634412830725|[{'type': 'retweeted', 'id': '1633545031121350656'}]|['1633648085355118595']|2023-03-09T01:57:09.000Z|1299|0|0|0|0||
