	conversation_id	lang	reply_settings	created_at	text	author_id	referenced_tweets	id	edit_history_tweet_ids	public_metrics.retweet_count	public_metrics.reply_count	public_metrics.like_count	public_metrics.quote_count	public_metrics.impression_count	in_reply_to_user_id	geo.place_id	withheld.copyright	withheld.country_codes
1751	1633217857889632263	en	everyone	2023-03-07T21:27:35.000Z	"@ExamsExperts Score an A+ grade;
📌 Accounting.
📌Maths.
📌Algebra.
📌Calculus.
📌Biology.
📌Nursing.
📌Essay due.
📌Assignment.
📌Online class.
📌Research paper
📌Dissertation
📌Project.
📌Marketing.
📌Calculus.
📌Homework.
📌Geography.
#BBTitans    
#ChrisRockLive https://t.co/b48rAXaDXc"	1335988541239812096		1633217857889632263	['1633217857889632263']	1	0	0	0	31	1335988541239812096			
1752	1633217821927780353	en	everyone	2023-03-07T21:27:27.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	717506649020370944	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217821927780353	['1633217821927780353']	9130	0	0	0	0				
1753	1633217672027717632	en	everyone	2023-03-07T21:26:51.000Z	RT @netflix: @KeshaBopp13 THE WAIT IS OVER! Chris Rock is taking the stage TONIGHT. Click the link to watch Selective Outrage LIVE on Netfl…	1580966114548502528	[{'type': 'retweeted', 'id': '1632187044565864448'}]	1633217672027717632	['1633217672027717632']	1	0	0	0	0				
1754	1633217639660113921	en	everyone	2023-03-07T21:26:43.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	901230327112355841	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217639660113921	['1633217639660113921']	9130	0	0	0	0				
1755	1633217361598722050	en	everyone	2023-03-07T21:25:37.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1861218348	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217361598722050	['1633217361598722050']	9130	0	0	0	0				
1756	1633217285711187973	en	everyone	2023-03-07T21:25:19.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	2304644763	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217285711187973	['1633217285711187973']	9130	0	0	0	0				
1757	1633217233429188608	en	everyone	2023-03-07T21:25:06.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	177452353	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217233429188608	['1633217233429188608']	9130	0	0	0	0				
1758	1633217179637129216	en	everyone	2023-03-07T21:24:53.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	547236762	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217179637129216	['1633217179637129216']	9130	0	0	0	0				
1759	1633217169654972416	en	everyone	2023-03-07T21:24:51.000Z	RT @1_ofakindnocap: Chris Rock: “we all been cheated on.. but we never had the person who cheated on us interview us on tv… I sucked his -…	16550479	[{'type': 'retweeted', 'id': '1632283297588948995'}]	1633217169654972416	['1633217169654972416']	616	0	0	0	0				
1760	1633217044299624449	en	everyone	2023-03-07T21:24:21.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1308827133935071232	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217044299624449	['1633217044299624449']	9130	0	0	0	0				
1761	1633217011219136517	en	everyone	2023-03-07T21:24:13.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1194419503750352901	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217011219136517	['1633217011219136517']	9130	0	0	0	0				
1762	1633217010359234560	en	everyone	2023-03-07T21:24:13.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	702239338	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217010359234560	['1633217010359234560']	9130	0	0	0	0				
1763	1633217000846548992	en	everyone	2023-03-07T21:24:11.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1499492840342228993	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633217000846548992	['1633217000846548992']	9130	0	0	0	0				
1764	1633216975131344898	en	everyone	2023-03-07T21:24:05.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	787017722869579776	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633216975131344898	['1633216975131344898']	9130	0	0	0	0				
1765	1633216864036745216	en	everyone	2023-03-07T21:23:38.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1610472109863469056	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633216864036745216	['1633216864036745216']	9130	0	0	0	0				
1766	1633216817677099010	en	everyone	2023-03-07T21:23:27.000Z	Who else is starting to think @jadapsmith probably instigated the Tupac Biggie beef? This lady just doesn't quit. #ChrisRock #ChrisRockSelectiveOutrage #ChrisRockLive	957783954882514945		1633216817677099010	['1633216817677099010']	0	1	0	0	65				
1767	1633216807485030400	en	everyone	2023-03-07T21:23:25.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	33928124	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633216807485030400	['1633216807485030400']	9130	0	0	0	0				
1768	1633216709053095944	en	everyone	2023-03-07T21:23:01.000Z	"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…"	1630648877413007360	[{'type': 'retweeted', 'id': '1632794006743846913'}]	1633216709053095944	['1633216709053095944']	314	0	0	0	0				
1769	1633216629419958272	en	everyone	2023-03-07T21:22:42.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	1470796291	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633216629419958272	['1633216629419958272']	9130	0	0	0	0				
1770	1633216620943269890	en	everyone	2023-03-07T21:22:40.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	3255895782	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633216620943269890	['1633216620943269890']	9130	0	0	0	0				
1771	1633216606921711617	en	everyone	2023-03-07T21:22:37.000Z	"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…"	996084650371112960	[{'type': 'retweeted', 'id': '1632525319973289985'}]	1633216606921711617	['1633216606921711617']	9130	0	0	0	0				
1772	1633216596922580996	en	everyone	2023-03-07T21:22:35.000Z	RT @UseSaitaPr0: #BBTitans #BLACKPINK_BORNPINKENCORE #JISOOComingSoonPoster #Intikam #BBTitians #มีนานี้จะโอบกอดบิว #loveislandaftersun #Ro…	235328249	[{'type': 'retweeted', 'id': '1632993903518334978'}]	1633216596922580996	['1633216596922580996']	3	0	0	0	0				
